entity_id,entity_table,sid,molecule,pmid,pmcid,doi,title,v1_claimed_evidence_type,v1_grade,v1_claimed_location,v2_proposed_decision,v2_evidence_type,v2_domain_match,v2_in_scope,v2_grade,v2_confidence,v2_passage_kind,v2_grounding_verified,v2_grounding_quote,v2_reason,extractor_model,human_decision,human_curator_id,human_evidence_grade,human_note
460,offtarget_evidence,459,shRNA-GNEM743T,41770218,PMC12962615,10.1080/20565623.2026.2635722,Preclinical assessment of GNE(wt)/bi-shRNA-GNE(M743T) lipoplex product development for GNE myopathy.,seed-mediated off-target effect,B,"Results > Construction of GNEwt/bi-shRNA-GNEM743T dual function plasmids and GNEwt, GNEM743T expression plasmids; paragraph 34",abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,"Reject: PMID 41770218; the abstained record was checked at abstract level, but seed-mediated off-target effect is still not directly recoverable for shRNA-GNEM743T."
461,offtarget_evidence,460,PSMD1,41632828,PMC13197978,10.1182/blood.2025029358,Proteasome subunit PSMD1 is a key therapeutic target in multiple myeloma.,transcriptome-level off-target effect,B,Results > Clinical impact and functional significance of PSMD1 in MM; paragraph 13,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,Reject: PMID 41632828; available abstract is not enough to curate transcriptome-level off-target effect for PSMD1 as a verified offtarget record.
462,offtarget_evidence,461,si098-DV29P,40385635,PMC12083919,,"Design, pharmacology, and toxicology of a novel chemically modified siRNA targeting hepatic angiotensinogen.",seed-mediated off-target effect,B,Results > In vivo silencing of AGT by GalNAc-siRNAs; paragraph 13,accept,seed-mediated off-target effect,True,True,A,0.97,pmc_full_text,True,"However, two siRNAs, si098-DV29P and si086-DV26P, exerted relatively strong inhibition on their potential off-target genes (Figures S10B and S10E), suggesting that measures should be taken to prevent and control the off-target risk.",Full-text AGT therapeutic siRNA study experimentally verified predicted seed-region off-target genes by qPCR and found strong off-target inhibition for named candidates.,codex_gpt-5.5_manual_agent,accept,ni_jie,A,
463,offtarget_evidence,462,YAP1; WWTR1,41341748,PMC12670904,,A novel bispecific siRNA concept: Efficient dual knockdown of YAP1 and WWTR1 with a single guide strand.,seed-mediated off-target effect,B,Results > Characterization of off-target activities of bsYW-61; paragraph 14,accept,seed-mediated/reporter and RNA-seq off-target effect,True,True,A,0.96,pmc_full_text,True,"bsYW-61 reduced luciferase activity in the guide strand seed reporter, confirming seed-mediated off-target effects (Figure 6I).",Full-text bispecific therapeutic siRNA study directly measured seed-mediated reporter off-target activity and also used RNA-seq/RT-qPCR for off-target profiling.,codex_gpt-5.5_manual_agent,accept,ni_jie,A,
464,offtarget_evidence,463,ACTB ASO,40672232,PMC12265680,,Targeted RNA editing by direct delivery of an adenosine deaminase-antisense oligo conjugate.,transcriptome-level off-target effect,B,RESULTS > RNP delivery reduces transcriptome-wide off-target editing; paragraph 22,accept,transcriptome-wide off-target editing,True,True,A,0.95,pmc_full_text,True,transcriptome-wide off-target editing events as compared to plasmid-based expression of TadA8.20-HaloTag.,Full-text ASO-guided RNA-editing work used RNA-seq to measure transcriptome-wide off-target editing after ACTB ASO RNP delivery.,codex_gpt-5.5_manual_agent,accept,ni_jie,A,
465,offtarget_evidence,464,TNF ASO,39778469,PMC11763583,10.1016/j.redox.2025.103488,Exosome-equipped TNF antisense oligodeoxynucleotide or 2-deoxy-D-glucose ameliorated nonalcoholic steatohepatitis by modulating superoxide dismutase 1 in mice.,transcriptome-level off-target effect,B,"Results > TNF and IL1β were up-regulated in NASH patients or mouse NASH model, primarily originating from hepatic macrophages; paragraph 22",abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,Reject: PMID 39778469 abstract/title reviewed; no clear in-scope transcriptome-level off-target effect endpoint is grounded for TNF ASO.
466,offtarget_evidence,465,EGFR siRNA,40893381,PMC12395518,,Self-assembled extracellular matrix-lipid nanoparticle composite for site-specific siRNA delivery to improve cardiac repair post-myocardial infarction.,transcriptome-level off-target effect,B,Results > Interfering with EGFR activation promoted M2-like macrophage polarization; paragraph 59,reject,delivery_or_efficacy,False,True,NA,0.91,pubmed_abstract,False,NONE,"reject: ECM-EGFR siRNA passage reports cardiac delivery, fibrosis repair, and EGFR pathway efficacy; no observed unintended off-target molecular effect",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 40893381; reject: ECM-EGFR siRNA passage reports cardiac delivery, fibrosis repair, and EGFR pathway efficacy; no observed unintended off-target molecular effect"
467,offtarget_evidence,466,A4GALT-siRNA,40520362,PMC12167060,10.1016/j.omtn.2025.102573,A4GALT-targeting siRNA lipid nanoparticles ameliorate Fabry disease phenotype: Greater efficacy in endothelial cells than in podocytes.,transcriptome-level off-target effect,B,Results > Alterations in gene expression in hiPSC-derived cell types following A4GALT siRNA-HLNP treatment; paragraph 12,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,Reject: PMID 40520362; A4GALT-siRNA remains unsupported for transcriptome-level off-target effect after abstract-level review of 'A4GALT-targeting siRNA lipid nanoparticles ameliorate Fabry disease phenotype: Greater efficac?'.
468,offtarget_evidence,467,15 siRNA,40171444,PMC11960531,,Improving the potency prediction for chemically modified siRNAs through insights from molecular modeling of individual sequence positions.,seed-mediated off-target effect,B,Results > Interaction energy ΔE decomposition and SASA on a per base pair basis; paragraph 16,reject,computational_designonly,False,False,NA,0.94,pmc_full_text,False,NONE,"reject: modified siRNA potency/modeling study focuses on thermodynamics, molecular modeling, and activity prediction; no administered therapeutic off-target result",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 40171444; reject: modified siRNA potency/modeling study focuses on thermodynamics, molecular modeling, and activity prediction; no administered therapeutic off-target result"
469,offtarget_evidence,468,CD47,41402667,PMC12708450,,Targeting tumor-infiltrating regulatory T cells: combining CD47 and PD-L1 inhibition via a novel aptamer-siRNA chimera.,off-target evidence,B,Results > PD-L1-targeting aptamer-siRNA chimera selectively targets intratumoral Treg cells and induces effective CD47 silencing; paragraph 9,reject,delivery_or_targeting_specificity,False,True,NA,0.90,pmc_full_text,False,NONE,"reject: aptamer-siRNA chimera evidence concerns PD-L1 binding specificity, peripheral sparing, biodistribution, and antitumor efficacy; no observed unintended siRNA off-target effect",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 41402667; reject: aptamer-siRNA chimera evidence concerns PD-L1 binding specificity, peripheral sparing, biodistribution, and antitumor efficacy; no observed unintended siRNA off-target effect"
470,offtarget_evidence,469,EGFR-siRNA,41045966,PMC12677201manuscript-id: NIHMS2117124,,Lipid and polymeric nanocarriers for siRNA delivery to the brain.,off-target evidence,B,Polymeric Nanocarriers > Surface Modification for Single Targeting; paragraph 32,reject,review_or_delivery,False,False,NA,0.98,pubmed_abstract,False,NONE,"reject: review-style nanocarrier passage about brain siRNA delivery, not primary observed off-target evidence for an administered therapeutic oligo",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 41045966; reject: review-style nanocarrier passage about brain siRNA delivery, not primary observed off-target evidence for an administered therapeutic oligo"
471,offtarget_evidence,470,SKOV3,40917515,PMC12408407,,Cancer-metastasis-on-a-chip reveals efficacy of bevacizumab and siRNA in overcoming carboplatin resistance in SKOV3 ovarian cancer within a fibrotic metastatic microenvironment.,seed-mediated off-target effect,B,Results > Inhibitory effect of combined bevacizumab treatment and gene silencing on SKOV3 cell invasion toward fibrotic lung tissue; paragraph 20,reject,efficacy,False,False,NA,0.96,pmc_full_text,False,NONE,reject: SKOV3 siRNAs are used as cancer-on-chip knockdown tools for invasion/efficacy; no observed unintended off-target evidence,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 40917515; reject: SKOV3 siRNAs are used as cancer-on-chip knockdown tools for invasion/efficacy; no observed unintended off-target evidence
472,offtarget_evidence,471,BACE1,40873646,PMC12380061,,Enhanced Blood-Brain Barrier Penetrability of BACE1 SiRNA-Loaded Prussian Blue Nanocomplexes for Alzheimer's Disease Synergy Therapy.,transcriptome-level off-target effect,B,Results > Gene Expression Analysis; paragraph 31,reject,transcriptomic_efficacy,False,True,NA,0.87,pmc_full_text,False,NONE,"reject: BACE1 siRNA transcriptome analysis compares treated AD mice with disease controls and supports therapeutic mechanism/biocompatibility, not unintended off-target effects",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 40873646; reject: BACE1 siRNA transcriptome analysis compares treated AD mice with disease controls and supports therapeutic mechanism/biocompatibility, not unintended off-target effects"
473,offtarget_evidence,472,UU-3,40861898,PMC12375242,,Development of conditional-siRNA programmable riboswitch for targeting adverse cardiac remodeling.,off-target evidence,B,Results > Synthesis of a Cond-siRNA construct based on RNA sensor Nppa and target gene calcineurin; paragraph 11,accept,experimentally observed off-target/stress-response effect,True,True,B,0.84,pmc_full_text,True,"Unexpectedly, the 2nd generation Cond-siRNA also appeared to decrease NFATc1 levels in the PBS group (independent of its effect on PPP3CA), suggesting an off-target effect or a cellular stress response to this chemical entity.",Full-text conditional therapeutic siRNA study reports an unexpected protein-level effect in the unstressed PBS condition and explicitly labels it off-target or stress response.,codex_gpt-5.5_manual_agent,accept,ni_jie,B,
474,offtarget_evidence,473,NSUN4; CD8,40761479,PMC12318824,,Nanoparticle-Delivered siRNA Targeting NSUN4 Relieves Systemic Lupus Erythematosus through Declining Mitophagy-Mediated CD8+T Cell Exhaustion.,hybridization/mismatch off-target effect,B,Results > Conjoint Analyses of scRNA‐seq and m5C‐seq Reveal the Crucial Role of NSUN4 in Regulating CD8+T Cell Exhaustion; FIGURE 6 caption,reject,efficacy_or_mechanism,False,True,NA,0.91,pmc_full_text,False,NONE,"reject: NSUN4 siRNA passage concerns SLE mechanism, CD8 exhaustion, and therapeutic efficacy; scRNA/m5C data are disease biology, not oligo off-target evidence",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 40761479; reject: NSUN4 siRNA passage concerns SLE mechanism, CD8 exhaustion, and therapeutic efficacy; scRNA/m5C data are disease biology, not oligo off-target evidence"
475,offtarget_evidence,474,sFRP2,40715133,PMC12297473,10.1038/s41467-025-62248-1,Identifying fibroblast-derived sFRP2 as a therapeutic target and engineering siRNA therapy for uterine scarring.,transcriptome-level off-target effect,B,Results > sFRP2 activates the non-canonical Wnt signaling pathway to regulate fibroblast-mediated scarring; paragraph 25,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,Reject: PMID 40715133; sFRP2 remains unsupported for transcriptome-level off-target effect after abstract-level review of 'Identifying fibroblast-derived sFRP2 as a therapeutic target and engineering siRNA therapy for?'.
476,offtarget_evidence,475,siSmyd3,40704506,PMC12452061,10.1242/dmm.052370,Chemoprevention of hepatocellular carcinoma using N-acetylgalactosamine-conjugated siRNAs.,off-target evidence,B,RESULTS > Testing siRNA chemoprevention in the NRASG12V/shp53 HCC model; paragraph 12,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,Reject: PMID 40704506; no source passage or abstract wording gives a dependable offtarget call for siSmyd3.
477,offtarget_evidence,476,DUX4,40673060,PMC12264612,,A systemically deliverable lipid-conjugated siRNA targeting DUX4 as an facioscapulohumeral muscular dystrophy therapeutic.,transcriptome-level off-target effect,B,Results > Subcutaneous delivery of DCA lipid-conjugated siRNADUX4 knocked down DUX4 target gene expression in FSHD patient muscle xenografts; paragraph 11,reject,transcriptomic_safety_specificity,False,True,NA,0.82,pmc_full_text,False,NONE,reject: DUX4 siRNA RNA-seq supports target specificity and toxicity/safety assessment; no passage-grounded unintended off-target effect is reported,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 40673060; reject: DUX4 siRNA RNA-seq supports target specificity and toxicity/safety assessment; no passage-grounded unintended off-target effect is reported
478,offtarget_evidence,477,CD39,40415115,PMC12206921manuscript-id: NIHMS2097439,,Antisense to human CD39 dysregulates immune metabolism in inflammatory bowel disease.,transcriptome-level off-target effect,B,RESULTS > Silencing of CD39-AS RNA controls Treg glucose metabolism; paragraph 6,reject,other,False,False,NA,0.96,pmc_full_text,False,NONE,reject: endogenous CD39 antisense/lncRNA immune-metabolism biology and knockdown experiments are excluded; no therapeutic off-target evidence,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 40415115; reject: endogenous CD39 antisense/lncRNA immune-metabolism biology and knockdown experiments are excluded; no therapeutic off-target evidence
479,offtarget_evidence,478,siRNA2,39657790,PMC11724309,10.1093/nar/gkae1195,High resistance barrier and prophylactic protection in preclinical models of SARS-CoV-2 with two siRNA combination.,seed-mediated off-target effect,B,Results > Identity of target site mutations after single siRNA treatment; paragraph 36,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,Reject: PMID 39657790; 'High resistance barrier and prophylactic protection in preclinical models of SARS-CoV-2 with t?' does not provide a sufficiently specific administered-oligo offtarget endpoint for siRNA2.
480,offtarget_evidence,479,siRNA8,39632755,PMC11704396,,"Design, Screening and Development of Asymmetric siRNAs Targeting the MYC Oncogene in Triple-Negative Breast Cancer.",seed-mediated off-target effect,B,RESULTS > The knockdown efficacy of asiRNAs is similar to that of symmetric siRNAs; paragraph 36,reject,design_or_efficacy,False,True,NA,0.88,pmc_full_text,False,NONE,"reject: MYC asiRNA study discusses off-target mitigation and uses scramble/mismatch controls, but loaded passage reports design and antitumor knockdown efficacy rather than observed off-target activity",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 39632755; reject: MYC asiRNA study discusses off-target mitigation and uses scramble/mismatch controls, but loaded passage reports design and antitumor knockdown efficacy rather than observed off-target activity"
481,offtarget_evidence,480,CD81 ASO,41341746,PMC12670902,10.1016/j.omtn.2025.102766,"An unbiased whole-genome open reading frame overexpression screen identifies B3GALT2, a novel inducer of cellular ASO activity.",transcriptome-level off-target effect,B,Results > B3GALT2 overexpression induces increased uptake of ASO; paragraph 10,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,Reject: PMID 41341746 abstract/title reviewed; no clear in-scope transcriptome-level off-target effect endpoint is grounded for CD81 ASO.
482,offtarget_evidence,481,CXCR4-Targeted,41226635,PMC12607363,,Anti-Angiogenic RNAi-Based Treatment of Endometriosis in a Rat Model Using CXCR4-Targeted Peptide Nanoparticles.,off-target evidence,B,2. Results > 2.5. Evaluation of the Trasnsfection Properties of Ternary Polyplexes In Vitro; paragraph 24,reject,delivery_or_targeting_specificity,False,True,NA,0.90,pmc_full_text,False,NONE,"reject: CXCR4-targeted anti-VEGFA siRNA passage reports polyplex delivery, targeting specificity, and lesion efficacy; no observed unintended off-target molecular effect",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 41226635; reject: CXCR4-targeted anti-VEGFA siRNA passage reports polyplex delivery, targeting specificity, and lesion efficacy; no observed unintended off-target molecular effect"
483,offtarget_evidence,482,SMILR siRNA,40928446,PMC12790151,,Small Interfering RNA Therapy Targeting the Long Noncoding RNA SMILR for Therapeutic Intervention in Coronary Artery Bypass Graft Failure.,seed-mediated off-target effect,B,Results > Transcriptomic analyses of BHF7-transfected vSMCs demonstrates expected changes to known SMILR regulated genes without apparent toxic effect; paragraph 43,accept,transcriptome-level off-target safety,True,True,A,0.88,pmc_full_text,True,"We further demonstrate using RNA-sequencing that BHF7 down-regulates the expression of genes associated with proliferation and does not induce the expression of interferon or apoptosis genes, suggesting it has a favorable safety profile, both on- and off-target.",Full-text therapeutic SMILR siRNA study used RNA-seq plus cytotoxicity/apoptosis assays to measure transcriptome-level on/off-target safety after BHF7 treatment.,codex_gpt-5.5_manual_agent,accept,ni_jie,B,Grade adjusted A->B: PMID 40928446; pmc_full_text evidence was direct but less than full primary-detail confidence for seed-mediated off-target effect.
484,offtarget_evidence,483,KRAS siRNA,40762837,PMC12483557,,Inverted chimeric RNAi molecules synergistically cotarget MYC and KRAS in KRAS-driven cancers.,seed-mediated off-target effect,B,Results > Chimeric bridge cleavage results in more potent 5′-guide overhangs.; paragraph 22,reject,target_specificity,False,True,NA,0.86,pmc_full_text,False,NONE,"reject: MYC/KRAS chimera RNA-seq is used to conclude intended target specificity; off-target transcriptional profiling is stated as future work, not an observed result",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 40762837; reject: MYC/KRAS chimera RNA-seq is used to conclude intended target specificity; off-target transcriptional profiling is stated as future work, not an observed result"
485,offtarget_evidence,484,SSEA-2,40060931,PMC11889396,,Potential ASO-based personalized treatment for Charcot-Marie-Tooth disease type 2S.,hybridization/mismatch off-target effect,B,Results > VCA-894A has limited off-target binding; paragraph 16,reject,computational_designonly,False,True,NA,0.96,pmc_full_text,False,NONE,reject: VCA-894A off-target binding was assessed by in silico BLAST/predicted transcriptome matches; no observed administered/measured off-target result,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 40060931; reject: VCA-894A off-target binding was assessed by in silico BLAST/predicted transcriptome matches; no observed administered/measured off-target result
486,offtarget_evidence,485,KRAS siRNA,40290881,PMC12022660,10.1016/j.mtbio.2025.101732,"An exosome-based nanoplatform for siRNA delivery combined with starvation therapy promotes tumor cell death through autophagy, overcoming refractory KRAS-mutated tumors and restoring cetuximab chemosensitivity.",off-target evidence,B,Results > In vitro gene silencing and inhibition of proliferation and migration; paragraph 24,reject,generic_or_delivery_safety,False,True,NA,0.94,pmc_full_text,False,NONE,reject: passage contains only generic siRNA off-target-risk language and delivery/efficacy results; no primary measured unintended KRAS siRNA off-target effect,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 40290881; reject: passage contains only generic siRNA off-target-risk language and delivery/efficacy results; no primary measured unintended KRAS siRNA off-target effect
487,offtarget_evidence,486,0001 ASO,40141224,PMC11942597,10.3390/ijms26062583,Valproic Acid Improves Antisense-Mediated Exon-Skipping Efficacy in mdx Mice.,off-target evidence,B,2. Results > 2.1. Effect of Valproic Acid on Exon-Skipping Therapy Following a 12-Week Treatment in mdx Mice; paragraph 9,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,"Reject: PMID 40141224; the abstained record was checked at abstract level, but off-target evidence is still not directly recoverable for 0001 ASO."
488,offtarget_evidence,487,siSTT1,39752485,PMC11698097,10.1126/sciadv.adp7126,Treating myocardial infarction via a nano-ultrasonic contrast agent-mediated high-efficiency drug delivery system targeting macrophages.,transcriptome-level off-target effect,B,RESULTS > Synergistic regulation of the macrophage phenotype by OA-NO2 and siSTAT1; Fig. 5. caption,reject,on_target_transcriptomic_mechanism,False,True,NA,0.94,pmc_full_text,False,NONE,"reject: scRNA-seq/transcriptome data support macrophage targeting and intended OA-NO2/siSTAT1 phenotype modulation, not unintended siSTAT1 off-target evidence",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 39752485; reject: scRNA-seq/transcriptome data support macrophage targeting and intended OA-NO2/siSTAT1 phenotype modulation, not unintended siSTAT1 off-target evidence"
489,offtarget_evidence,488,PA5-78644,39558155,PMC11662670,10.1093/nar/gkae1034,Selective recognition of RNA G-quadruplex in vitro and in cells by L-aptamer-D-oligonucleotide conjugate.,hybridization/mismatch off-target effect,B,Results > Design of a novel L-aptamer–ASO conjugate that can recognize a particular rG4 region of interest; paragraph 20,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,Reject: PMID 39558155; available abstract is not enough to curate hybridization/mismatch off-target effect for PA5-78644 as a verified offtarget record.
490,offtarget_evidence,489,STAT3,39171140,PMC11338104,10.1016/j.omtn.2024.102268,Bi-functional CpG-STAT3 decoy oligonucleotide triggers multilineage differentiation of acute myeloid leukemia in mice.,transcriptome-level off-target effect,B,Results > Blocking STAT3 orchestrates TLR9-dependent leukemic cell differentiation; paragraph 7,reject,on_target_transcriptomic_mechanism,False,True,NA,0.95,pmc_full_text,False,NONE,reject: RNA-seq/scRNA-seq results describe intended CpG-STAT3d leukemic-cell differentiation and immune reprogramming; no observed unintended oligo off-target result,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 39171140; reject: RNA-seq/scRNA-seq results describe intended CpG-STAT3d leukemic-cell differentiation and immune reprogramming; no observed unintended oligo off-target result
491,offtarget_evidence,490,EZH2-driven,38664825,PMC11046805,10.1186/s13058-024-01827-4,siRNA treatment targeting integrin α11 overexpressed via EZH2-driven axis inhibits drug-resistant breast cancer progression.,transcriptome-level off-target effect,B,Results > Integrin α11 overexpression is essential for drug-resistant breast cancer cell survival; paragraph 36,reject,lab_knockdown_tool,False,False,NA,0.96,pmc_full_text,False,NONE,"reject: siRNAs are used as mechanistic knockdown tools for drug-resistant breast cancer pathways; transcriptome/microarray data identify targets and efficacy mechanisms, not oligo off-target effects",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 38664825; reject: siRNAs are used as mechanistic knockdown tools for drug-resistant breast cancer pathways; transcriptome/microarray data identify targets and efficacy mechanisms, not oligo off-target effects"
492,offtarget_evidence,491,JAK1,38304729,PMC10831156,10.1016/j.omtn.2024.102117,Multispecies-targeting siRNAs for the modulation of JAK1 in the skin.,seed-mediated off-target effect,B,Results > Identification of multispecies-targeting siRNAs that efficiently silence JAK1 across various species; paragraph 8,reject,computational_designonly,False,True,NA,0.94,pmc_full_text,False,NONE,reject: JAK1 siRNAs were filtered for seed/complementarity and cross-species targetability; no experimental unintended off-target silencing result is reported,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 38304729; reject: JAK1 siRNAs were filtered for seed/complementarity and cross-species targetability; no experimental unintended off-target silencing result is reported
493,offtarget_evidence,492,PH-762,39697325,PMC11652358,10.3389/fimmu.2024.1501679,Self-delivering RNAi immunotherapeutic PH-762 silences PD-1 to generate local and abscopal antitumor efficacy.,transcriptome-level off-target effect,B,Results > PH-762 is a stabilized self-delivering siRNA compound designed to potently silence PDCD1 mRNA with high specificity; paragraph 10,accept,hybridization/mismatch off-target validation,True,True,B,0.90,pmc_full_text,True,"The in silico predictions were confirmed experimentally in CD3/CD28 bead-activated human pan T cells, where no off-target silencing GRAMD4 mRNA was observed, such that an IC50 for PH-762 toward GRAMD4 mRNA could not be determined",accept: therapeutic PH-762 siRNA had a predicted sequence-mediated off-target transcript experimentally tested in activated human T cells with no GRAMD4 off-target silencing observed,codex_gpt-5.5_manual_agent,accept,ni_jie,B,
494,offtarget_evidence,493,CCL7,39902039,PMC11788141,10.3389/fimmu.2024.1513196,Inflammatory biomarkers and therapeutic potential of milk exosome-mediated CCL7 siRNA in murine intestinal ischemia-reperfusion injury.,transcriptome-level off-target effect,B,Results > M-Exo/siCCL7 treatment attenuates intestinal ischemia-reperfusion injury; paragraph 49,reject,delivery_or_efficacy,False,True,NA,0.95,pmc_full_text,False,NONE,reject: transcriptome sequencing identified IIRI biomarkers and CCL7 therapeutic rationale; off-target language is future/generic delivery discussion without measured unintended siCCL7 off-target evidence,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 39902039; reject: transcriptome sequencing identified IIRI biomarkers and CCL7 therapeutic rationale; off-target language is future/generic delivery discussion without measured unintended siCCL7 off-target evidence
495,offtarget_evidence,494,HIF-1,39225143,PMC11485800,10.1080/17435889.2024.2393075,A drug delivery system of HIF-1α siRNA nanoparticles loaded by mesenchymal stem cells on choroidal neovascularization.,off-target evidence,B,Results > The biosafety of MSCs loaded with hybrid-siRNA NPs via intravenous injection; paragraph 57,reject,pk_biodistribution,False,True,NA,0.95,pmc_full_text,False,NONE,"reject: passage reports MSC/NP biodistribution, organ accumulation, and systemic safety; no observed molecular HIF-1? siRNA off-target effect",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 39225143; reject: passage reports MSC/NP biodistribution, organ accumulation, and systemic safety; no observed molecular HIF-1? siRNA off-target effect"
496,offtarget_evidence,495,APOE ASO,38348876,PMC11109952,10.1093/nar/gkae100,A combinatorial approach for achieving CNS-selective RNAi.,seed-mediated off-target effect,B,Results > Chemical engineering to achieve selective CNS target silencing; paragraph 46,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,Reject: PMID 38348876; 'A combinatorial approach for achieving CNS-selective RNAi.' does not provide a sufficiently specific administered-oligo offtarget endpoint for APOE ASO.
497,offtarget_evidence,496,Il6,38727303,PMC11083178,10.3390/cells13090767,Cholesterol-Modified Anti-Il6 siRNA Reduces the Severity of Acute Lung Injury in Mice.,hybridization/mismatch off-target effect,B,3. Results > 3.1. Silencing Activities of Anti-Il6 siRNAs In Vitro; paragraph 20,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,Reject: PMID 38727303; no source passage or abstract wording gives a dependable offtarget call for Il6.
498,offtarget_evidence,497,PS-ASO,37788110,PMC10688987,10.1172/JCI163464,A splice-switching oligonucleotide treatment ameliorates glycogen storage disease type 1a in mice with G6PC c.648G>T.,hybridization/mismatch off-target effect,B,Results > Preclinical safety assessments of DS-4108b.; paragraph 13,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,Reject: PMID 37788110; 'A splice-switching oligonucleotide treatment ameliorates glycogen storage disease type 1a in m?' does not provide a sufficiently specific administered-oligo offtarget endpoint for PS-ASO.
499,offtarget_evidence,498,nusinersen,37438524,PMC10371869,10.1038/s41586-023-06277-0,A framework for individualized splice-switching oligonucleotide therapy.,hybridization/mismatch off-target effect,B,Correcting c.7865C>T and c.5763-1050A>G; paragraph 32,reject,computational_designonly,False,True,NA,0.94,pmc_full_text,False,NONE,reject: ASO off-target profiles are in silico genomic predictions compared with nusinersen/milasen plus toxicity testing; no observed off-target hybridization result,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 37438524; reject: ASO off-target profiles are in silico genomic predictions compared with nusinersen/milasen plus toxicity testing; no observed off-target hybridization result
500,offtarget_evidence,499,BC-893,36727438,PMC9976930,10.1093/nar/gkad023,Simultaneous inhibition of endocytic recycling and lysosomal fusion sensitizes cells and tissues to oligonucleotide therapeutics.,off-target evidence,B,RESULTS > Simultaneous PIKfyve and ARF6 inhibition is both necessary and sufficient for ASO potentiation by SH-BC-893; paragraph 28,reject,small_molecule_or_delivery_modulator,False,False,NA,0.95,pmc_full_text,False,NONE,reject: BC-893 is a small-molecule endolysosomal trafficking modulator and off-target wording concerns small-molecule inhibitor specificity; not observed therapeutic oligo off-target evidence,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 36727438; reject: BC-893 is a small-molecule endolysosomal trafficking modulator and off-target wording concerns small-molecule inhibitor specificity; not observed therapeutic oligo off-target evidence
