pmid,source_type,reuse_category,license_status,priority,query_label,score,title,journal,publication_year
32484547,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Nick-seq for single-nucleotide resolution genomic maps of DNA modifications and damage.,Nucleic Acids Res,2020
32478753,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Phage Therapy Application to Counteract Pseudomonas aeruginosa Infection in Cystic Fibrosis Zebrafish Embryos.,J Vis Exp,2020
32467241,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,The mevalonate pathway is a crucial regulator of tendon cell specification.,Development,2020
32463617,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026,0,Aptamers as a novel diagnostic and therapeutic tool and their potential use in parasitology.,Biomedica,2020
32460013,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,MKRN2 Physically Interacts with GLE1 to Regulate mRNA Export and Zebrafish Retinal Development.,Cell Rep,2020
32437399,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026,0,Delivery of thymoquinone to cancer cells with as1411-conjugated nanodroplets.,PLoS One,2020
32415122,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026,0,Synergistic lipid compositions for albumin receptor mediated delivery of mRNA to the liver.,Nat Commun,2020
32399889,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Evaluation of azamethiphos and dimethoate degradation using chlorine dioxide during water treatment.,Environ Sci Pollut Res Int,2020
32393417,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Downregulation of p16 Decreases Biliary Damage and Liver Fibrosis in the Mdr2(/) Mouse Model of Primary Sclerosing Cholangitis.,Gene Expr,2020
32384158,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Aryl Hydrocarbon Receptor Mediates Larval Zebrafish Fin Duplication Following Exposure to Benzofluoranthenes.,Toxicol Sci,2020
32379579,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_drug_discovery_safety_review_2020_2026,0,Gene Therapy for the Heart Lessons Learned and Future Perspectives.,Circ Res,2020
32346547,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Combined Treatment with Peptide-Conjugated Phosphorodiamidate Morpholino Oligomer-PPMO and AAV-U7 Rescues the Severe DMD Phenotype in Mice.,Mol Ther Methods Clin Dev,2020
32345643,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Structural Analysis of an l-Cysteine Desulfurase from an Ssp DNA Phosphorothioation System.,mBio,2020
32329920,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026,0,"The care of patients with Duchenne, Becker, and other muscular dystrophies in the COVID-19 pandemic.",Muscle Nerve,2020
32322039,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026,0,Mutational mechanisms of EZH2 inactivation in myeloid neoplasms.,Leukemia,2020
32320344,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Zebrafish ambra1a and ambra1b Silencing Affect Heart Development.,Zebrafish,2020
32314901,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Injectable Drug-Conjugated DNA Hydrogel for Local Chemotherapy to Prevent Tumor Recurrence.,ACS Appl Mater Interfaces,2020
32302038,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,A zebrafish hox gene acts before gastrulation to specify the hemangioblast.,Genesis,2020
32277055,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Leishmania donovani Subverts Host Immune Response by Epigenetic Reprogramming of Macrophage M(Lipopolysaccharides + IFN-γ)/M(IL-10) Polarization.,J Immunol,2020
32258965,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Abaloparatide in Postmenopausal Women With Osteoporosis and Type 2 Diabetes: A Post Hoc Analysis of the ACTIVE Study.,JBMR Plus,2020
32252776,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,MicroRNA-153 impairs presynaptic plasticity by blocking vesicle release following chronic brain hypoperfusion.,Cell Commun Signal,2020
32251370,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,SspABCD-SspE is a phosphorothioation-sensing bacterial defence system with broad anti-phage activities.,Nat Microbiol,2020
32240777,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Igf2bp1 is required for hepatic outgrowth during early liver development in zebrafish.,Gene,2020
32209624,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,"Protocol for a prospective, observational, longitudinal study in paediatric patients with moderate-to-severe atopic dermatitis (PEDISTAD): study objectives, design and methodology.",BMJ Open,2020
32209084,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,locked_nucleic_acid_safety_2020_2026,0,Phase-I trial of survivin inhibition with EZN-3042 in dogs with spontaneous lymphoma.,BMC Vet Res,2020
32199393,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,The zebrafish Znt1a(sa17) mutant reveals roles of zinc transporter-1a in embryonic development.,J Trace Elem Med Biol,2020
32196951,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Exploration and Evaluation of Therapeutic Efficacy of Drug-Free Macromolecular Therapeutics in Collagen-Induced Rheumatoid Arthritis Mouse Model.,Macromol Biosci,2020
32169824,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Fenfluramine acts as a positive modulator of sigma-1 receptors.,Epilepsy Behav,2020
32158243,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Effects of a Milk-Based Meal Replacement Program on Weight and Metabolic Characteristics in Adults with Severe Obesity.,Diabetes Metab Syndr Obes,2020
32146417,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Aptamer-Functionalized Drug Nanocarrier Improves Hepatocellular Carcinoma toward Normal by Targeting Neoplastic Hepatocytes.,Mol Ther Nucleic Acids,2020
32142732,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Amelioration of Large Bile Duct Damage by Histamine-2 Receptor Vivo-Morpholino Treatment.,Am J Pathol,2020
32139505,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026,0,Increased dystrophin production with golodirsen in patients with Duchenne muscular dystrophy.,Neurology,2020
32125904,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_drug_discovery_safety_review_2020_2026,0,Promising RNA-based cancer gene therapy using extracellular vesicles for drug delivery.,Expert Opin Biol Ther,2020
32119515,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Lanthanide-Grafted Bipyridine Periodic Mesoporous Organosilicas (BPy-PMOs) for Physiological Range and Wide Temperature Range Luminescence Thermometry.,ACS Appl Mater Interfaces,2020
32097584,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Wnt5b integrates Fak1a to mediate gastrulation cell movements via Rac1 and Cdc42.,Open Biol,2020
32048109,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,"Hyperactivity, Memory Defects, and Craniofacial Abnormalities in Zebrafish fmr1 Mutant Larvae.",Behav Genet,2020
32029226,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,locked_nucleic_acid_safety_2020_2026,0,Glucocorticoid induces human beta cell dysfunction by involving riborepressor GAS5 LincRNA.,Mol Metab,2020
32027687,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,"Prevalence and contribution of respiratory viruses in the community to rates of emergency department visits and hospitalizations with respiratory tract infections, chronic obstructive pulmonary disease and asthma.",PLoS One,2020
32026264,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,A Comparative Investigation of the Ability of Various Aptamer-Functionalized Drug Nanocarriers to Induce Selective Apoptosis in Neoplastic Hepatocytes: In Vitro and In Vivo Outcome.,AAPS PharmSciTech,2020
32005803,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,locked_nucleic_acid_safety_2020_2026,0,Preclinical development of a miR-132 inhibitor for heart failure treatment.,Nat Commun,2020
32003968,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,In Situ Study of Interactions between Endogenous c-myc mRNA with CRDBP in a Single Living Cell by Combining Fluorescence Cross-Correlation Spectroscopy with Molecular Beacons.,Anal Chem,2020
32001321,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,galnac_conjugate_clinical_safety_2020_2026,0,Knockdown of Virus Antigen Expression Increases Therapeutic Vaccine Efficacy in High-Titer Hepatitis B Virus Carrier Mice.,Gastroenterology,2020
31985825,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Myelin-associated glycoprotein inhibits neurite outgrowth through inactivation of the small GTPase Rap1.,FEBS Lett,2020
31982715,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Enhancing selective photosensitizer accumulation and oxygen supply for high-efficacy photodynamic therapy toward glioma by 5-aminolevulinic acid loaded nanoplatform.,J Colloid Interface Sci,2020
31948015,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Novel Phosphorus-Nitrogen-Containing Ionic Liquid Modified Metal-Organic Framework as an Effective Flame Retardant for Epoxy Resin.,Polymers (Basel),2020
31943169,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Functional characterization of human myosin-binding protein C3 variants associated with hypertrophic cardiomyopathy reveals exon-specific cardiac phenotypes in zebrafish model.,J Cell Physiol,2020
31893580,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026,0,Lipoprotein(a) Reduction in Persons with Cardiovascular Disease.,N Engl J Med,2020
31883987,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026,0,Detection of zearalenone in an aptamer assay using attenuated internal reflection ellipsometry and it's cereal sample applications.,Food Chem Toxicol,2020
31882519,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Differential Induction of SOCS Isoforms by Leishmania donovani Impairs Macrophage-T Cell Cross-Talk and Host Defense.,J Immunol,2020
31873216,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026,0,A reversible RNA on-switch that controls gene expression of AAV-delivered therapeutics in vivo.,Nat Biotechnol,2020
31871160,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,B2 and ALU retrotransposons are self-cleaving ribozymes whose activity is enhanced by EZH2.,Proc Natl Acad Sci U S A,2020
31868891,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,CRISPR-Cas9-Mutated Pregnane X Receptor (pxr) Retains Pregnenolone-induced Expression of cyp3a65 in Zebrafish (Danio rerio) Larvae.,Toxicol Sci,2020
31834673,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Therapies that are available and under development for Duchenne muscular dystrophy: What about lung function?,Pediatr Pulmonol,2020
31816153,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,High-throughput custom capture sequencing identifies novel mutations in coloboma-associated genes: Mutation in DNA-binding domain of retinoic acid receptor beta affects nuclear localization causing ocular coloboma.,Hum Mutat,2020
31814023,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,"The master transcription factor SOX2, mutated in anophthalmia/microphthalmia, is post-transcriptionally regulated by the conserved RNA-binding protein RBM24 in vertebrate eye development.",Hum Mol Genet,2020
31812480,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Selenomethionine exposure affects chondrogenic differentiation and bone formation in Japanese medaka (Oryzias latipes).,J Hazard Mater,2020
31809673,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Molecular dynamics and computational study of Mannich-based coumarin derivatives: potent tyrosine kinase inhibitor.,J Biomol Struct Dyn,2020
31797737,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Glis3 as a Critical Regulator of Thyroid Primordium Specification.,Thyroid,2020
31787235,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026,0,miR-150 inhibitor ameliorates adriamycin-induced focal segmental glomerulosclerosis.,Biochem Biophys Res Commun,2020
31767477,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026,0,Aptamer assisted ultrafiltration cleanup with high performance liquid chromatography-fluorescence detector for the determination of OTA in green coffee.,Food Chem,2020
31751818,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Molecular docking of polyoxometalates as potential α-glucosidase inhibitors.,J Inorg Biochem,2020
31739699,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,galnac_conjugate_clinical_safety_2020_2026,0,Advances in the discovery of microRNA-based anticancer therapeutics: latest tools and developments.,Expert Opin Drug Discov,2020
31698196,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Seasonal variations in the dose-response relationship of acetylcholinesterase activity in freshwater fish exposed to chlorpyrifos and glyphosate.,Ecotoxicol Environ Saf,2020
31629496,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Treatment of a Rat Model of LPS-Induced ARDS via Peritoneal Perfusion of Oxygen Microbubbles.,J Surg Res,2020
31467124,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,ARHGEF12 regulates erythropoiesis and is involved in erythroid regeneration after chemotherapy in acute lymphoblastic leukemia patients.,Haematologica,2020
31322739,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026,0,"Patisiran Pharmacokinetics, Pharmacodynamics, and Exposure-Response Analyses in the Phase 3 APOLLO Trial in Patients With Hereditary Transthyretin-Mediated (hATTR) Amyloidosis.",J Clin Pharmacol,2020
31204215,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Development of gene therapy with a cyclic adenosine monophosphate response element decoy oligodeoxynucleotide to prevent vascular intimal hyperplasia.,J Vasc Surg,2020
30753594,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026,0,New agents to reduce cholesterol levels: implications for nephrologists.,Nephrol Dial Transplant,2020
32038525,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Development of a Sensitive Escherichia coli Bioreporter Without Antibiotic Markers for Detecting Bioavailable Copper in Water Environments.,Front Microbiol,2019
31831591,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Systematic genome editing of the genes on zebrafish Chromosome 1 by CRISPR/Cas9.,Genome Res,2019
31720560,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Viltolarsen for the treatment of Duchenne muscular dystrophy.,Drugs Today (Barc),2019
31683630,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Removal of the Polyglutamine Repeat of Ataxin-3 by Redirecting pre-mRNA Processing.,Int J Mol Sci,2019
31659154,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,MicroRNA-421 confers paclitaxel resistance by binding to the KEAP1 3'UTR and predicts poor survival in non-small cell lung cancer.,Cell Death Dis,2019
31629961,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Hexose Potentiates Peptide-Conjugated Morpholino Oligomer Efficacy in Cardiac Muscles of Dystrophic Mice in an Age-Dependent Manner.,Mol Ther Nucleic Acids,2019
31608694,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Silencing Breast Cancer Genes Using Morpholino Embedded DNA-Tile-AuNPs Nanostructures.,Hum Gene Ther,2019
31556592,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Synthetic α-l-Threose Nucleic Acids Targeting BcL-2 Show Gene Silencing and in Vivo Antitumor Activity for Cancer Therapy.,ACS Appl Mater Interfaces,2019
31495875,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Kinetic and subcellular analysis of PS-ASO/protein interactions with P54nrb and RNase H1.,Nucleic Acids Res,2019
31417133,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Donepezil modulates amyloid precursor protein endocytosis and reduction by up-regulation of SNX33 expression in primary cortical neurons.,Sci Rep,2019
31377237,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Gene redundancy and gene compensation: An updated view.,J Genet Genomics,2019
31359433,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Establishment of knockout adult sea urchins by using a CRISPR-Cas9 system.,Dev Growth Differ,2019
31336723,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Ligand Binding and Signaling of HARE/Stabilin-2.,Biomolecules,2019
31269330,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,pUC18-CpG stimulates RAW 264.7 via TBK1-mediated pathway and presents adjuvanticity in mice.,Pol J Vet Sci,2019
31261494,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Long-term treatment with eteplirsen in nonambulatory patients with Duchenne muscular dystrophy.,Medicine (Baltimore),2019
31234313,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Bridged Nucleic Acids Reloaded.,Molecules,2019
31112700,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Morpholinos Do Not Elicit an Innate Immune Response during Early Xenopus Embryogenesis.,Dev Cell,2019
31036929,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Chemical modification of PS-ASO therapeutics reduces cellular protein-binding and improves the therapeutic index.,Nat Biotechnol,2019
31034960,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,RNAi therapeutic and its innovative biotechnological evolution.,Biotechnol Adv,2019
30990769,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Rationally Designed Anti-CRISPR Nucleic Acid Inhibitors of CRISPR-Cas9.,Nucleic Acid Ther,2019
30948498,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Loss-of-function approaches in comparative physiology: is there a future for knockdown experiments in the era of genome editing?,J Exp Biol,2019
30935835,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Development of duplex-crossed allele-specific PCR targeting of TPMT*3B and *3C using crossed allele-specific blockers to eliminate non-specific amplification.,Anal Biochem,2019
30849304,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Proteasomal inhibition attenuates craniofacial malformations in a zebrafish model of Treacher Collins Syndrome.,Biochem Pharmacol,2019
30639670,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Drug-free macromolecular therapeutics induce apoptosis in cells isolated from patients with B cell malignancies with enhanced apoptosis induction by pretreatment with gemcitabine.,Nanomedicine,2019
30552932,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Alternative splicing of the vitamin D receptor modulates target gene expression and promotes ligand-independent functions.,Toxicol Appl Pharmacol,2019
30500605,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,The important role of apolipoprotein A-II in ezetimibe driven reduction of high cholesterol diet-induced atherosclerosis.,Atherosclerosis,2019
30467420,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,"TLR9 agonist enhances radiofrequency ablation-induced CTL responses, leading to the potent inhibition of primary tumor growth and lung metastasis.",Cell Mol Immunol,2019
30465822,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Drug-free albumin-triggered sensitization of cancer cells to anticancer drugs.,J Control Release,2019
30462579,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,ErbB4 tyrosine kinase inhibition impairs neuromuscular development in zebrafish embryos.,Mol Biol Cell,2019
30448867,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Injection site reactions after long-term subcutaneous delivery of drisapersen: a retrospective study.,Eur J Pediatr,2019
30448197,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Efficacy of Multi-exon Skipping Treatment in Duchenne Muscular Dystrophy Dog Model Neonates.,Mol Ther,2019
30391799,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Biorecognition: A key to drug-free macromolecular therapeutics.,Biomaterials,2019
30321412,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Developmental Regulation of Nuclear Factor Erythroid-2 Related Factors (nrfs) by AHR1b in Zebrafish (Danio rerio).,Toxicol Sci,2019
30198798,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Drug-free macromolecular therapeutics exhibit amplified apoptosis in G2/M phase arrested cells.,J Drug Target,2019
30097810,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,CMTM4 regulates angiogenesis by promoting cell surface recycling of VE-cadherin to endothelial adherens junctions.,Angiogenesis,2019
30577041,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Granulin 1 Promotes Retinal Regeneration in Zebrafish.,Invest Ophthalmol Vis Sci,2018
30497524,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,In vivo induction of membrane damage by β-amyloid peptide oligomers.,Acta Neuropathol Commun,2018
30441349,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Single Locked Nucleic Acid-enhanced nanopore genetic discrimination of pathogenic serotypes and cancer driver mutations.,Annu Int Conf IEEE Eng Med Biol Soc,2018
30427554,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Homozygous splicing mutation in NUP133 causes Galloway-Mowat syndrome.,Ann Neurol,2018
30393151,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Encapsulation of Poly I:C and the natural phosphodiester CpG ODN enhanced the efficacy of a hyaluronic acid-modified cationic lipid-PLGA hybrid nanoparticle vaccine in TC-1-grafted tumors.,Int J Pharm,2018
30287074,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Therapeutic Potential of OMe-PS-miR-29b1 for Treating Liver Fibrosis.,Mol Ther,2018
30219101,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,DSCAM differentially modulates pre- and postsynaptic structural and functional central connectivity during visual system wiring.,Neural Dev,2018
30195785,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Long-Term Morpholino Oligomers in Hexose Elicits Long-Lasting Therapeutic Improvements in mdx Mice.,Mol Ther Nucleic Acids,2018
30171560,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Morpholino-Mediated Exon Inclusion for SMA.,Methods Mol Biol,2018
30171554,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,In Vivo Evaluation of Multiple Exon Skipping with Peptide-PMOs in Cardiac and Skeletal Muscles in Dystrophic Dogs.,Methods Mol Biol,2018
30171549,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,A Novel Zebrafish Model for Assessing In Vivo Delivery of Morpholino Oligomers.,Methods Mol Biol,2018
30171535,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Nusinersen in the Treatment of Spinal Muscular Atrophy.,Methods Mol Biol,2018
30137311,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,"Past, Present and Future of Therapeutic Interventions Targeting Leukocyte Trafficking in Inflammatory Bowel Disease.",J Crohns Colitis,2018
29997223,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,"Therapeutic vulnerability of multiple myeloma to MIR17PTi, a first-in-class inhibitor of pri-miR-17-92.",Blood,2018
29974860,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,A Rapid Method for Directed Gene Knockout for Screening in G0 Zebrafish.,Dev Cell,2018
29972757,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Inotersen Treatment for Patients with Hereditary Transthyretin Amyloidosis.,N Engl J Med,2018
29956749,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,"Modulation of the tumor microenvironment by intratumoral administration of IMO-2125, a novel TLR9 agonist, for cancer immunotherapy.",Int J Oncol,2018
29936090,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Morphometric analysis and neuroanatomical mapping of the zebrafish brain.,Methods,2018
