source_key,pmid,source_type,reuse_category,license_status,priority,notes
pubmed_discovery_39233550,39233550,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_drug_discovery_safety_review_2020_2026; score=2; Tuning Lipid Nanoparticles for RNA Delivery to Extrahepatic Organs.
pubmed_discovery_39212195,39212195,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; A Multifunctional Aptamer Decorated Lipid Nanoparticles for the Delivery of EpCAM-targeted CRISPR/Cas9 Plasmid for Efficacious In Vivo Tumor Regression.
pubmed_discovery_39179112,39179112,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Enhancing RNA-lipid nanoparticle delivery: Organ- and cell-specificity and barcoding strategies.
pubmed_discovery_39171140,39171140,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_therapeutics_safety_2023_2026; score=2; Bi-functional CpG-STAT3 decoy oligonucleotide triggers multilineage differentiation of acute myeloid leukemia in mice.
pubmed_discovery_39157887,39157887,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_therapeutics_safety_2023_2026; score=2; Overcoming Challenges in Oligonucleotide Therapeutics Analysis: A Novel Nonion Pair Approach.
pubmed_discovery_39154935,39154935,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Engineered lipid nanoparticles enable therapeutic gene silencing of GTSE1 for the treatment of liver fibrosis.
pubmed_discovery_39110607,39110607,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_therapeutics_safety_2023_2026; score=2; A Guide to Chemical Considerations for the Pre-Clinical Development of Oligonucleotides.
pubmed_discovery_39082615,39082615,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_toxicity_safety_2024_2026; score=2; Separation and Characterization of Therapeutic Oligonucleotide Isomer Impurities by Cyclic Ion Mobility Mass Spectrometry.
pubmed_discovery_38957973,38957973,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=2; Preclinical Pharmacokinetics in Tumors and Normal Tissues of the Antigene PNA Oligonucleotide MYCN-Inhibitor BGA002.
pubmed_discovery_38945909,38945909,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"galnac_conjugate_clinical_safety_2020_2026; score=2; [Pharmacological and clinical profile of inclisiran sodium, a long-acting LDL cholesterol lowering siRNA, LEQVIO for s.c. injection syringe 300 ‍mg]."
pubmed_discovery_38932395,38932395,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Lipid Nanoparticles Outperform Electroporation in Delivering Therapeutic HPV DNA Vaccines.
pubmed_discovery_38902241,38902241,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Optimized RNA interference therapeutics combined with interleukin-2 mRNA for treating hepatitis B virus infection.
pubmed_discovery_38829703,38829703,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=2; A Randomized Controlled Clinical Trial Testing Effects of Lademirsen on Kidney Function Decline in Adults with Alport Syndrome.
pubmed_discovery_38829038,38829038,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Imidazolyl Lipids Enhanced LNP Endosomal Escape for Ferroptosis RNAi Treatment of Cancer.
pubmed_discovery_38826137,38826137,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_therapeutics_safety_2023_2026; score=2; ASP210: a potent oligonucleotide-based inhibitor effective against TKI-resistant CML cells.
pubmed_discovery_38814398,38814398,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; A Basic Method for Formulating mRNA-Lipid Nanoparticle Vaccines in the Lab.
pubmed_discovery_38804718,38804718,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_therapeutics_safety_2023_2026; score=2; MIND4OLIGOS: Determining the Monoisotopic Mass of Oligonucleotides Observed in High-Resolution Mass Spectrometry.
pubmed_discovery_38692053,38692053,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_toxicity_safety_2024_2026; score=2; A sensitive analytical strategy of oligonucleotide functionalized fluorescent probes for detection of nusinersen sodium in human serum.
pubmed_discovery_38688053,38688053,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"chemical_modification_oligo_safety_2023_2026; score=2; Influence of oligonucleotides structures for separation of diastereomers by capillary electrophoresis method using polyvinylpyrrolidone 1,300,000."
pubmed_discovery_38686344,38686344,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_therapeutics_safety_2023_2026; score=2; Preparing and Evaluating the Stability of Therapeutically Relevant Oligonucleotide Duplexes.
pubmed_discovery_38675231,38675231,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Combination of miR159 Mimics and Irinotecan Utilizing Lipid Nanoparticles for Enhanced Treatment of Colorectal Cancer.
pubmed_discovery_38538323,38538323,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Lymphatic Endothelial Cells Produce Chemokines in Response to the Lipid Nanoparticles Used in RNA Vaccines.
pubmed_discovery_38514237,38514237,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Mesoscopic Structure of Lipid Nanoparticle Formulations for mRNA Drug Delivery: Comirnaty and Drug-Free Dispersions.
pubmed_discovery_38503660,38503660,literature_discovery,derived_annotations_only,abstract_metadata_only,core,chemical_modification_oligo_safety_2023_2026; score=2; High throughput AS LNA qPCR method for the detection of a specific mutation in poliovirus vaccine strains.
pubmed_discovery_38493950,38493950,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Plasmid DNA ionisable lipid nanoparticles as non-inert carriers and potent immune activators for cancer immunotherapy.
pubmed_discovery_38466819,38466819,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Optimization of a lipid nanoparticle-based protocol for RNA transfection into primary mononuclear phagocytes.
pubmed_discovery_38435821,38435821,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; A landscape of recent advances in lipid nanoparticles and their translational potential for the treatment of solid tumors.
pubmed_discovery_38377276,38377276,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=2; Cholesterol-Modified DNA Nanostructures Serve as Effective Non-Viral Carriers for Delivering siRNA to the Kidneys to Prevent Acute Kidney Injury.
pubmed_discovery_38346479,38346479,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Archaeal ether lipids improve internalization and transfection with mRNA lipid nanoparticles.
pubmed_discovery_38341177,38341177,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Targeted delivery of polo-like kinase 1 siRNA nanoparticles using an EGFR-PEG bispecific antibody inhibits proliferation of high-risk neuroblastoma.
pubmed_discovery_38291016,38291016,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026; score=2; Duchenne muscular dystrophy: promising early-stage clinical trials to watch.
pubmed_discovery_38282246,38282246,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,galnac_sirna_safety_2024_2026; score=2; Predicting Clinical Pharmacokinetics/Pharmacodynamics and Impact of Organ Impairment on siRNA-Based Therapeutics Using a Mechanistic Physiologically-Based Pharmacokinetic-Pharmacodynamic Model.
pubmed_discovery_38253203,38253203,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Quality assessment of LNP-RNA therapeutics with orthogonal analytical techniques.
pubmed_discovery_38218350,38218350,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; The immunostimulatory nature of mRNA lipid nanoparticles.
pubmed_discovery_38189247,38189247,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Quantification of mRNA in Lipid Nanoparticles Using Mass Spectrometry.
pubmed_discovery_38148611,38148611,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Nuclear-Targeting Lipid Pt(IV) Prodrug Amphiphile Cooperates with siRNA for Enhanced Cancer Immunochemotherapy by Amplifying Pt-DNA Adducts and Reducing Phosphatidylserine Exposure.
pubmed_discovery_38145661,38145661,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"oligo_therapeutics_safety_2023_2026; score=2; Enabling safer, more potent oligonucleotide therapeutics with bottlebrush polymer conjugates."
pubmed_discovery_38118363,38118363,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Immune response to the components of lipid nanoparticles for ribonucleic acid therapeutics.
pubmed_discovery_38018280,38018280,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Nanoparticle-Mediated Delivery of Anti-PU.1 siRNA via Localized Intracisternal Administration Reduces Neuroinflammation.
pubmed_discovery_37994483,37994483,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Poly(N-methyl-N-vinylacetamide): A Strong Alternative to PEG for Lipid-Based Nanocarriers Delivering siRNA.
pubmed_discovery_37579889,37579889,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Evaluating how cationic lipid affects mRNA-LNP physical properties and biodistribution.
pubmed_discovery_38283433,38283433,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"sso_splice_oligo_safety_2020_2026; score=2; AMONDYS 45 (Casimersen), a Novel Antisense Phosphorodiamidate Morpholino Oligomer: Clinical Considerations for Treatment in Duchenne Muscular Dystrophy."
pubmed_discovery_38079547,38079547,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Biomimetic noncationic lipid nanoparticles for mRNA delivery.
pubmed_discovery_38055742,38055742,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; pH-dependent structural transitions in cationic ionizable lipid mesophases are critical for lipid nanoparticle function.
pubmed_discovery_37919256,37919256,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Multiphysics-Informed Pharmacokinetic Modeling of Systemic Exposure of Intramuscularly Injected LNPs.
pubmed_discovery_37897397,37897397,literature_discovery,derived_annotations_only,abstract_metadata_only,core,chemical_modification_oligo_safety_2023_2026; score=2; Emerging insights and future prospects for therapeutic application of siRNA targeting angiotensinogen in hypertension.
pubmed_discovery_37871289,37871289,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,galnac_conjugate_clinical_safety_2020_2026; score=2; Bioresponsive Chimaeric Polymersomes Mediate Sustained and Liver-Specific siRNA Transfection In Vivo.
pubmed_discovery_37798336,37798336,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Elucidation of lipid nanoparticle surface structure in mRNA vaccines.
pubmed_discovery_37788110,37788110,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026; score=2; A splice-switching oligonucleotide treatment ameliorates glycogen storage disease type 1a in mice with G6PC c.648G>T.
pubmed_discovery_37772637,37772637,literature_discovery,derived_annotations_only,abstract_metadata_only,core,chemical_modification_oligo_safety_2023_2026; score=2; Lipid Nanoparticle Delivery Alters the Adjuvanticity of the TLR9 Agonist CpG by Innate Immune Activation in Lymphoid Tissue.
pubmed_discovery_37741463,37741463,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Spray dried lipid nanoparticle formulations enable intratracheal delivery of mRNA.
pubmed_discovery_37729550,37729550,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Lipid Nanoparticles Deliver mRNA to the Brain after an Intracerebral Injection.
pubmed_discovery_37602495,37602495,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Ionizable Lipid Nanoparticles with Integrated Immune Checkpoint Inhibition for mRNA CAR T Cell Engineering.
pubmed_discovery_37566146,37566146,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; siRNA-Based Novel Therapeutic Strategies to Improve Effectiveness of Antivirals: An Insight.
pubmed_discovery_37538053,37538053,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026; score=2; The endosomal escape vehicle platform enhances delivery of oligonucleotides in preclinical models of neuromuscular disorders.
pubmed_discovery_37514122,37514122,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Novel Golden Lipid Nanoparticles with Small Interference Ribonucleic Acid for Substrate Reduction Therapy in Fabry Disease.
pubmed_discovery_37502970,37502970,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_therapeutics_safety_2023_2026; score=2; Engineering cGAS-agonistic oligonucleotides as therapeutics and vaccine adjuvants for cancer immunotherapy.
pubmed_discovery_37438524,37438524,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026; score=2; A framework for individualized splice-switching oligonucleotide therapy.
pubmed_discovery_37399694,37399694,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; A lipid toolbox of sugar alcohol fatty acid monoesters for single-component lipid nanoparticles with temperature-controlled release.
pubmed_discovery_37251983,37251983,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Studying how administration route and dose regulates antibody generation against LNPs for mRNA delivery with single-particle resolution.
pubmed_discovery_37241787,37241787,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Ionizable Lipids with Triazole Moiety from Click Reaction for LNP-Based mRNA Delivery.
pubmed_discovery_37208184,37208184,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"lnp_rna_safety_toxicity_2020_2026; score=2; Biodistribution of Lipid 5, mRNA, and Its Translated Protein Following Intravenous Administration of mRNA-Encapsulated Lipid Nanoparticles in Rats."
pubmed_discovery_37201764,37201764,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Optimization of formulation and atomization of lipid nanoparticles for the inhalation of mRNA.
pubmed_discovery_37111616,37111616,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"oligo_therapeutics_safety_2023_2026; score=2; Enhancing the Effectiveness of Oligonucleotide Therapeutics Using Cell-Penetrating Peptide Conjugation, Chemical Modification, and Carrier-Based Delivery Strategies."
pubmed_discovery_37027823,37027823,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,galnac_conjugate_clinical_safety_2020_2026; score=2; RNA interference therapy in acute hepatic porphyrias.
pubmed_discovery_36988645,36988645,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; In Vivo RNA Delivery to Hematopoietic Stem and Progenitor Cells via Targeted Lipid Nanoparticles.
pubmed_discovery_36893269,36893269,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_therapeutics_safety_2023_2026; score=2; Divalent siRNAs are bioavailable in the lung and efficiently block SARS-CoV-2 infection.
pubmed_discovery_36839919,36839919,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Effect of PEG Anchor and Serum on Lipid Nanoparticles: Development of a Nanoparticles Tracking Method.
pubmed_discovery_36798116,36798116,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"sso_splice_oligo_safety_2020_2026; score=2; The exon-skipping oligonucleotide, KitStop, depletes tissue-resident mast cells in vivo to ameliorate anaphylaxis."
pubmed_discovery_36773957,36773957,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Lipid nanoparticle-based ribonucleoprotein delivery for in vivo genome editing.
pubmed_discovery_36735581,36735581,literature_discovery,derived_annotations_only,abstract_metadata_only,core,chemical_modification_oligo_safety_2023_2026; score=2; Chemical Modifications and Design Influence the Potency of Huntingtin Anti-Gene Oligonucleotides.
pubmed_discovery_36727438,36727438,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_therapeutics_safety_2023_2026; score=2; Simultaneous inhibition of endocytic recycling and lysosomal fusion sensitizes cells and tissues to oligonucleotide therapeutics.
pubmed_discovery_36669889,36669889,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"sso_splice_oligo_safety_2020_2026; score=2; Development of tailored splice-switching oligonucleotides for progressive brain disorders in Europe: development, regulation, and implementation considerations."
pubmed_discovery_36632217,36632217,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=2; Therapeutic delivery of microRNA-125a-5p oligonucleotides improves recovery from myocardial ischemia/reperfusion injury in mice and swine.
pubmed_discovery_36576986,36576986,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_therapeutics_safety_2023_2026; score=2; Time Is a Critical Factor When Evaluating Oligonucleotide Therapeutics in hERG Assays.
pubmed_discovery_36414195,36414195,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Optimization of storage conditions for lipid nanoparticle-formulated self-replicating RNA vaccines.
pubmed_discovery_36325948,36325948,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Lipid Nanoparticle Delivery of Chemically Modified NGF(R100W) mRNA Alleviates Peripheral Neuropathy.
pubmed_discovery_36520934,36520934,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Inhibition of c-Rel expression in myeloid and lymphoid cells with distearoyl -phosphatidylserine (DSPS) liposomal nanoparticles encapsulating therapeutic siRNA.
pubmed_discovery_36339619,36339619,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_drug_discovery_safety_review_2020_2026; score=2; A perspective on oligonucleotide therapy: Approaches to patient customization.
pubmed_discovery_36187052,36187052,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Design and lyophilization of lipid nanoparticles for mRNA vaccine and its robust immune response in mice and nonhuman primates.
pubmed_discovery_36126230,36126230,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=2; A case-study of model-informed drug development of a novel PCSK9 anti sense oligonucleotide. Part 1: First time in man to phase II.
pubmed_discovery_36117149,36117149,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Construction of PEI-EGFR-PD-L1-siRNA dual functional nano-vaccine and therapeutic efficacy evaluation for lung cancer.
pubmed_discovery_36037350,36037350,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026; score=2; Thiomorpholino oligonucleotides as a robust class of next generation platforms for alternate mRNA splicing.
pubmed_discovery_36002054,36002054,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Lipid nanoparticles produce chimeric antigen receptor T cells with interleukin-6 knockdown in vivo.
pubmed_discovery_35963467,35963467,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; A lipid nanoparticle platform for mRNA delivery through repurposing of cationic amphiphilic drugs.
pubmed_discovery_35890348,35890348,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_drug_discovery_safety_review_2020_2026; score=2; Precision Anti-Cancer Medicines by Oligonucleotide Therapeutics in Clinical Research Targeting Undruggable Proteins and Non-Coding RNAs.
pubmed_discovery_35799779,35799779,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=2; The Accuracy of Sequence-Specific Oligonucleotide and Real-Time Polymerase Chain Reaction HLA Typing in Determining the Presence of Pre-Transplant Donor-Specific Anti-HLA Antibodies and Total Eplet Mismatches for Deceased Donor Kidney Transplantation.
pubmed_discovery_35787388,35787388,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; The role of lipid components in lipid nanoparticles for vaccines and gene therapy.
pubmed_discovery_35780952,35780952,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Lipid nanoparticles to silence androgen receptor variants for prostate cancer therapy.
pubmed_discovery_35731922,35731922,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Multifunctional Lipid Nanoparticles for Protein Kinase N3 shRNA Delivery and Prostate Cancer Therapy.
pubmed_discovery_35701833,35701833,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_drug_discovery_safety_review_2020_2026; score=2; Antitumoral RNA-targeted oligonucleotide therapeutics: The third pillar after small molecule inhibitors and antibodies.
pubmed_discovery_35671982,35671982,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; LNP-CpG ODN-adjuvanted varicella-zoster virus glycoprotein E induced comparable levels of immunity with Shingrix™ in VZV-primed mice.
pubmed_discovery_35642083,35642083,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Comparison of DLin-MC3-DMA and ALC-0315 for siRNA Delivery to Hepatocytes and Hepatic Stellate Cells.
pubmed_discovery_35436109,35436109,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=2; Antisense Peptide Nucleic Acid-Diaminobutanoic Acid Dendron Conjugates with SbmA-Independent Antimicrobial Activity against Gram-Negative Bacteria.
pubmed_discovery_35155859,35155859,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=2; Phase 2 Study of the Factor XI Antisense Inhibitor IONIS-FXI(Rx) in Patients With ESRD.
pubmed_discovery_35027752,35027752,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,galnac_conjugate_clinical_safety_2020_2026; score=2; Preclinical development and phase 1 trial of a novel siRNA targeting lipoprotein(a).
pubmed_discovery_35024714,35024714,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Development of a high-throughput platform for screening lipid nanoparticles for mRNA delivery.
pubmed_discovery_34850635,34850635,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Chemistry of Lipid Nanoparticles for RNA Delivery.
pubmed_discovery_34766620,34766620,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_drug_discovery_safety_review_2020_2026; score=2; Leveraging microphysiological systems to address challenges encountered during development of oligonucleotide therapeutics.
pubmed_discovery_33769464,33769464,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,galnac_conjugate_clinical_safety_2020_2026; score=2; Treatment and prevention of lipoprotein(a)-mediated cardiovascular disease: the emerging potential of RNA interference therapeutics.
pubmed_discovery_34873640,34873640,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Development of Lipidoid Nanoparticles for siRNA Delivery to Neural Cells.
pubmed_discovery_34853281,34853281,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Development of Lipid Nanoparticles for the Delivery of Macromolecules Based on the Molecular Design of pH-Sensitive Cationic Lipids.
pubmed_discovery_34754286,34754286,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=2; Systematic Combination of Oligonucleotides and Synthetic Polymers for Advanced Therapeutic Applications.
pubmed_discovery_34668716,34668716,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Developing Biodegradable Lipid Nanoparticles for Intracellular mRNA Delivery and Genome Editing.
pubmed_discovery_34520257,34520257,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,locked_nucleic_acid_safety_2020_2026; score=2; Oligonucleotides Targeting DNA Repeats Downregulate Huntingtin Gene Expression in Huntington's Patient-Derived Neural Model System.
pubmed_discovery_34222719,34222719,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=2; Antisense Inhibition of Angiotensinogen With IONIS-AGT-L(Rx): Results of Phase 1 and Phase 2 Studies.
pubmed_discovery_34181394,34181394,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"lnp_rna_safety_toxicity_2020_2026; score=2; Lipid Nanoparticles─From Liposomes to mRNA Vaccine Delivery, a Landscape of Research Diversity and Advancement."
pubmed_discovery_34140675,34140675,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Conformation-sensitive targeting of lipid nanoparticles for RNA therapeutics.
pubmed_discovery_34101472,34101472,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Scalable Production of Lipid Nanoparticles Containing Amphotericin B.
pubmed_discovery_34037271,34037271,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,locked_nucleic_acid_safety_2020_2026; score=2; Clinical Study of Single-Stranded Oligonucleotide RO7062931 in Healthy Volunteers and Patients With Chronic Hepatitis B.
pubmed_discovery_33981364,33981364,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Enhanced target cell specificity and uptake of lipid nanoparticles using RNA aptamers and peptides.
pubmed_discovery_33978476,33978476,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=2; (34)S-SIL of PCSK9-Active Oligonucleotide as Tools for Accurate Quantification by Mass Spectrometry.
pubmed_discovery_33924589,33924589,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Delivery of Oligonucleotides Using a Self-Degradable Lipid-Like Material.
pubmed_discovery_33868782,33868782,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=2; Functionalized lipid nanoparticles for subcutaneous administration of mRNA to achieve systemic exposures of a therapeutic protein.
pubmed_discovery_33821570,33821570,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026; score=2; Delivery of oligonucleotide-based therapeutics: challenges and opportunities.
pubmed_discovery_33753212,33753212,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=2; Pronounced therapeutic potential of oligonucleotides fixed on inorganic nanoparticles against highly pathogenic H5N1 influenza A virus in vivo.
pubmed_discovery_33567244,33567244,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026; score=2; Immortalized Canine Dystrophic Myoblast Cell Lines for Development of Peptide-Conjugated Splice-Switching Oligonucleotides.
