source_key,pmid,source_type,reuse_category,license_status,priority,notes
pubmed_discovery_38459198,38459198,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; Estrogen receptor activation remodels TEAD1 gene expression to alleviate hepatic steatosis.
pubmed_discovery_38458745,38458745,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026; score=0; RNA therapeutics for β-thalassemia.
pubmed_discovery_38458743,38458743,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; An update on the therapeutic role of RNAi in NAFLD/NASH.
pubmed_discovery_38458739,38458739,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Advances in the polymeric nanoparticulate delivery systems for RNA therapeutics.
pubmed_discovery_38458738,38458738,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; Advances in liposome-based delivery of RNA therapeutics for cancer treatment.
pubmed_discovery_38458736,38458736,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; Application of RNA-based therapeutics in glioma: A review.
pubmed_discovery_38458682,38458682,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026; score=0; Identification of insect cuticular protein genes LCP17 and SgAbd5 from Helicoverpa armigera and evaluation their roles in fenvalerate resistance.
pubmed_discovery_38457872,38457872,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026; score=0; Mercury (II) sensing using a simple turn-on fluorescent graphene oxide based aptasensor in serum and water samples.
pubmed_discovery_38455065,38455065,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; Exosomal small RNA profiling in first-trimester maternal blood explores early molecular pathways of preterm preeclampsia.
pubmed_discovery_38454764,38454764,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; DPP2/7 is a Potential Predictor of Prognosis and Target in Immunotherapy in Colorectal Cancer: An Integrative Multi-omics Analysis.
pubmed_discovery_38454409,38454409,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; RNA-seq analysis of chlorogenic acid intervention in duck embryo fibroblasts infected with duck plague virus.
pubmed_discovery_38454313,38454313,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026; score=0; CyanoStrainChip: A Novel DNA Microarray Tool for High-Throughput Detection of Environmental Cyanobacteria at the Strain Level.
pubmed_discovery_38453918,38453918,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Cholesterol-modified sphingomyelin chimeric lipid bilayer for improved therapeutic delivery.
pubmed_discovery_38452569,38452569,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026; score=0; Electrochemical biosensor using direct electron transfer and an antibody-aptamer hybrid sandwich for target detection in complex biological samples.
pubmed_discovery_38452417,38452417,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026; score=0; Molecular dynamics investigation of DNA fragments bound to the anti-HIV protein SAMHD1 reveals alterations in allosteric communications.
pubmed_discovery_38452362,38452362,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"rnai_screen_offtarget_2020_2026; score=0; Transcriptomic Identification and Characterization of Trehalose-6-Phosphate Synthase in Fat Body of the Oriental Fruit Fly, Bactrocera dorsalis."
pubmed_discovery_38452349,38452349,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; Deciphering the role of PGRMC2 in the human endometrium during the menstrual cycle and in vitro decidualization using an in vitro approach.
pubmed_discovery_38452197,38452197,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; Fitusiran prophylaxis in people with hemophilia A or B who switched from prior BPA/CFC prophylaxis: the ATLAS-PPX trial.
pubmed_discovery_38451745,38451745,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026; score=0; Role of calcium integrin-binding protein 1 in the mechanobiology of the liver endothelium.
pubmed_discovery_38451435,38451435,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; The Role of Genetics in Advancing Cardiometabolic Drug Development.
pubmed_discovery_38451099,38451099,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026; score=0; Protective roles of peroxiporins AQP0 and AQP11 in human astrocyte and neuronal cell lines in response to oxidative and inflammatory stressors.
pubmed_discovery_38448545,38448545,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; Generalizable anchor aptamer strategy for loading nucleic acid therapeutics on exosomes.
pubmed_discovery_38447939,38447939,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; CLU (clusterin) and PPARGC1A/PGC1α coordinately control mitophagy and mitochondrial biogenesis for oral cancer cell survival.
pubmed_discovery_38447610,38447610,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026; score=0; Isoform Switching Regulates the Response to Ionizing Radiation Through SRSF1.
pubmed_discovery_38446745,38446745,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026; score=0; ARGONAUTE1-binding Tudor domain proteins function in small interfering RNA production for RNA-directed DNA methylation.
pubmed_discovery_38446352,38446352,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; Liver fibrosis pathologies and potentials of RNA based therapeutics modalities.
pubmed_discovery_38445578,38445578,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; Nanoengineered Polymeric RNA Nanoparticles for Controlled Biodistribution and Efficient Targeted Cancer Therapy.
pubmed_discovery_38443404,38443404,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026; score=0; ALKBH5-mediated m6A modification of IL-11 drives macrophage-to-myofibroblast transition and pathological cardiac fibrosis in mice.
pubmed_discovery_38442680,38442680,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026; score=0; A simple and reliable interenzyme distance regulation strategy based on a DNA quadrangular prism scaffold for ultrasensitive ochratoxin A detection.
pubmed_discovery_38442139,38442139,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; Taraxasterol enhanced bladder cancer cells radiosensitivity via inhibiting the COX-2/PGE2/JAK2/STAT3/MMP pathway.
pubmed_discovery_38441369,38441369,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; Deformable Smart DNA Nanomachine for Synergistic Intracellular Cancer-Related miRNAs Imaging and Chemo-Gene Therapy of Drug-Resistant Tumors.
pubmed_discovery_38437698,38437698,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"sirna_clinical_safety_2023_2026; score=0; In adults with ATTR cardiac amyloidosis, patisiran reduced decline in functional capacity at 12 mo."
pubmed_discovery_38437569,38437569,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Recent advances in nanoparticulate RNA delivery systems.
pubmed_discovery_38434920,38434920,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=0; Systemic Chemotherapy for Advanced Hepatocellular Carcinoma in Patients With Child-Pugh class B.
pubmed_discovery_38433928,38433928,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Simple virus-free mouse models of COVID-19 pathologies and oral therapeutic intervention.
pubmed_discovery_38433355,38433355,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; Paced QRS morphology mimicking complete left bundle branch block induced by right ventricular pacing is associated with pacing-induced cardiomyopathy.
pubmed_discovery_38430272,38430272,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"aso_immune_complement_safety_2023_2026; score=0; Multicenter, randomized, double-blind, placebo-controlled phase 3 study of mogamulizumab with open-label extension study in a minimum number of patients with human T-cell leukemia virus type-1-associated myelopathy."
pubmed_discovery_38429929,38429929,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_toxicity_safety_2024_2026; score=0; ASOs are an effective treatment for disease-associated oligodendrocyte signatures in premanifest and symptomatic SCA3 mice.
pubmed_discovery_38429789,38429789,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Overcoming doxorubicin resistance in triple-negative breast cancer using the class I-targeting HDAC inhibitor bocodepsin/OKI-179 to promote apoptosis.
pubmed_discovery_38424137,38424137,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Nucleic acid therapeutics as differentiation agents for myeloid leukemias.
pubmed_discovery_38423599,38423599,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; CircRNAs as New Therapeutic Entities and Tools for Target Identification in Acute Myeloid Leukemia.
pubmed_discovery_38422898,38422898,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; High glucose levels accelerate atherosclerosis via NLRP3-IL/ MAPK/NF-κB-related inflammation pathways.
pubmed_discovery_38422481,38422481,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026; score=0; Phototriggered Equilibrated and Transient Orthogonally Operating Constitutional Dynamic Networks Guiding Biocatalytic Cascades.
pubmed_discovery_38420861,38420861,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_seed_toxicity_broad_2020_2026; score=0; SlBEL11 regulates flavonoid biosynthesis, thus fine-tuning auxin efflux to prevent premature fruit drop in tomato."
pubmed_discovery_38418830,38418830,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026; score=0; Effects of miR-214 on adenosine A2A receptor and carboxymethyl chitosan nanoparticles on the function of keloid fibroblasts and their mechanisms.
pubmed_discovery_38413199,38413199,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Extrasynaptic Localization Is Essential for α5GABA(A) Receptor Modulation of Dopamine System Function.
pubmed_discovery_38407521,38407521,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; Overexpression of miR-927-5p suppresses stalky expression and negatively reduces the spermatid production in Zeugodacus cucurbitae.
pubmed_discovery_38407513,38407513,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026; score=0; Catechol-Siderophore Mimics Convey Nucleic Acid Therapeutics into Bacteria.
pubmed_discovery_38407057,38407057,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026; score=0; Synthesis and Enzymatic Incorporation of a Dual-App Nucleotide Probe That Reports Antibiotics-Induced Conformational Change in the Bacterial Ribosomal Decoding Site RNA.
pubmed_discovery_38407003,38407003,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026; score=0; A novel and sensitive electrochemical aptasensor for sulfadimethoxine detection based on the triple helix/exonuclease I-assisted double-amplification strategy.
pubmed_discovery_38406667,38406667,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; Small RNAs: an ideal choice as sperm quality biomarkers.
pubmed_discovery_38406263,38406263,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; SAMHD1 expression contributes to doxorubicin resistance and predicts survival outcomes in diffuse large B-cell lymphoma patients.
pubmed_discovery_38404181,38404181,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026; score=0; A 2D carbon nitride-based electrochemical aptasensor with reverse amplification for highly sensitive detection of okadaic acid in shellfish.
pubmed_discovery_38403000,38403000,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; Exploring COVID-19 causal genes through disease-specific Cis-eQTLs.
pubmed_discovery_38402402,38402402,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; Genome-wide CRISPR screen identifies ESPL1 limits the response of gastric cancer cells to apatinib.
pubmed_discovery_38401848,38401848,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_drug_discovery_safety_review_2020_2026; score=0; Non-viral delivery of RNA for therapeutic T cell engineering.
pubmed_discovery_38400605,38400605,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; Three exonic variants in the COL4A5 gene alter RNA splicing in a minigene assay.
pubmed_discovery_38400177,38400177,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=0; Fatal Myocarditis following COVID-19 mRNA Immunization: A Case Report and Differential Diagnosis Review.
pubmed_discovery_38399344,38399344,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; Carbon-Based Nanostructures as Emerging Materials for Gene Delivery Applications.
pubmed_discovery_38398257,38398257,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; Low-Density Lipoprotein Cholesterol-Lowering Drugs: A Narrative Review.
pubmed_discovery_38398123,38398123,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Epigenetic Targeting to Overcome Radioresistance in Head and Neck Cancer.
pubmed_discovery_38397122,38397122,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026; score=0; Genetic Ablation of STE20-Type Kinase MST4 Does Not Alleviate Diet-Induced MASLD Susceptibility in Mice.
pubmed_discovery_38396746,38396746,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026; score=0; Hijacking 5-Fluorouracil Chemoresistance in Triple Negative Breast Cancer via microRNAs-Loaded Chitosan Nanoparticles.
pubmed_discovery_38396618,38396618,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026; score=0; CRISPR Ribonucleoprotein-Mediated Precise Editing of Multiple Genes in Porcine Fibroblasts.
pubmed_discovery_38396082,38396082,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; It is not just about transcription: involvement of brain RNA splicing in substance use disorders.
pubmed_discovery_38395284,38395284,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; Chitosan nanocarriers for non-coding RNA therapeutics: A review.
pubmed_discovery_38395264,38395264,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; G-4 inhibits triple negative breast cancer by inducing cell apoptosis and promoting LCN2-dependent ferroptosis.
pubmed_discovery_38395176,38395176,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Efficient polymeric nanoparticles for RNAi in macrophage reveal complex effects on polarization markers upon knockdown of STAT3/STAT6.
pubmed_discovery_38394362,38394362,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"oligo_chemistry_toxicity_mechanism_2020_2026; score=0; 4'-C-Acetamidomethyl-2'-O-methoxyethyl Nucleic Acid Modifications Improve Thermal Stability, Nuclease Resistance, Potency, and hAgo2 Binding of Small Interfering RNAs."
pubmed_discovery_38391997,38391997,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Aptamer-Based Targeting of Cancer: A Powerful Tool for Diagnostic and Therapeutic Aims.
pubmed_discovery_38390737,38390737,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; Targeting NPM1 Epigenetically Promotes Postinfarction Cardiac Repair by Reprogramming Reparative Macrophage Metabolism.
pubmed_discovery_38389096,38389096,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"oligo_nonclinical_safety_2020_2026; score=0; A knock down strategy for rapid, generic, and versatile modelling of muscular dystrophies in 3D-tissue-engineered-skeletal muscle."
pubmed_discovery_38387349,38387349,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; Strategies for mitigation of pesticides from the environment through alternative approaches: A review of recent developments and future prospects.
pubmed_discovery_38386237,38386237,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026; score=0; Killer cell lectin-like receptor G2 facilitates aggressive phenotypes of gastric cancer cells via dual activation of the ERK1/2 and JAK/STAT pathways.
pubmed_discovery_38385898,38385898,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_seed_toxicity_broad_2020_2026; score=0; TEAD1, MYO7A and NDUFC2 are novel functional genes associated with glucose metabolism in BXD recombinant inbred population."
pubmed_discovery_38385290,38385290,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; ANGPTL3 Downregulation Increases Intracellular Lipids by Reducing Energy Utilization.
pubmed_discovery_38384444,38384444,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; Oligo-PROTAC strategy for cell-selective and targeted degradation of activated STAT3.
pubmed_discovery_38384337,38384337,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"aso_toxicity_safety_2024_2026; score=0; Effects of tofersen treatment in patients with SOD1-ALS in a ""real-world"" setting - a 12-month multicenter cohort study from the German early access program."
pubmed_discovery_38384000,38384000,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Antiviral Effect of Extracellular Matrix Protein ABI3BP on Vesicular Stomatitis Virus and Its Mechanism: A Preliminary Study In Vitro.
pubmed_discovery_38383972,38383972,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026; score=0; Non-viral delivery of nucleic acid for treatment of rare diseases of the muscle.
pubmed_discovery_38383439,38383439,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=0; The therapeutically actionable long non-coding RNA 'T-RECS' is essential to cancer cells' survival in NRAS/MAPK-driven melanoma.
pubmed_discovery_38383230,38383230,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; The GRHL3-regulated long non-coding RNA lnc-DC modulates keratinocytes differentiation by interacting with IGF2BP2 and up-regulating ZNF750.
pubmed_discovery_38380796,38380796,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; Trends in the synthetic polymer delivery of RNA.
pubmed_discovery_38378793,38378793,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; miR-483-5p orchestrates the initiation of protein synthesis by facilitating the decrease in phosphorylated Ser209eIF4E and 4E-BP1 levels.
pubmed_discovery_38377941,38377941,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Preclinical evaluation of an (18)F-labeled Tenascin-C aptamer for PET imaging of atherosclerotic plaque in mouse models of atherosclerosis.
pubmed_discovery_38376743,38376743,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_toxicity_safety_2024_2026; score=0; Evolving Role of Viltolarsen for Treatment of Duchenne Muscular Dystrophy.
pubmed_discovery_38376536,38376536,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; Hyperlipidaemia in diabetes: are there particular considerations for next-generation therapies?
pubmed_discovery_38376143,38376143,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026; score=0; miR828a-CsMYB114 Module Negatively Regulates the Biosynthesis of Theobromine in Camellia sinensis.
pubmed_discovery_38372867,38372867,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; ASO Author Reflections: Treatment Choice for Lymph Node-Positive Prostate Cancer with No PSA Persistence After Radical Prostatectomy.
pubmed_discovery_38372866,38372866,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026; score=0; ASO Author Reflections: Multimodality (Hybrid) Management of Thoracic Tumors-Why and How?
pubmed_discovery_38372218,38372218,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; ANGPTL3 and ApoC-III inhibitors for treating hypertriglyceridemia in context: horses for courses?
pubmed_discovery_38372191,38372191,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Selection of internalizing RNA aptamers into human breast cancer cells derived from primary sites.
pubmed_discovery_38372092,38372092,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026; score=0; A novel lncRNA TCONS_00071187 upregulated by activated GSK3β promotes high glucose-induced mesangial cell proliferation in the diabetic nephropathy.
pubmed_discovery_38370696,38370696,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; Mosaic sarbecovirus nanoparticles elicit cross-reactive responses in pre-vaccinated animals.
pubmed_discovery_38369572,38369572,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026; score=0; Targeting the Role of PRME in Regulating Bone Remodelling During Postmenopausal Osteoporosis.
pubmed_discovery_38368418,38368418,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; Domain-inlaid Nme2Cas9 adenine base editors with improved activity and targeting scope.
pubmed_discovery_38366937,38366937,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_toxicity_safety_2024_2026; score=0; Kallikrein inhibitors for angioedema: the progress of preclinical and early phase studies.
pubmed_discovery_38365710,38365710,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; PLK4 as a potential target to enhance radiosensitivity in triple-negative breast cancer.
pubmed_discovery_38365467,38365467,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026; score=0; Perioperative Factors and Radiographic Severity Scores for Predicting the Duration of Mechanical Ventilation After Arterial Switch Surgery.
pubmed_discovery_38363472,38363472,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; ASO Author Reflections: A Novel Combination Index of Sialyl-Lewis Antigen-Related Tumor Markers Enhances Predictive Significance in Patients with a Modest Radiological Response to Neoadjuvant Treatment for Pancreatic Cancer.
pubmed_discovery_38363346,38363346,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"aso_safety_broad_2010_2026; score=0; Similar complications, implant survival, and function following modular prosthesis and allograft-prosthesis composite reconstructions of the proximal femur for primary bone tumors: a systematic review and meta-analysis."
pubmed_discovery_38362901,38362901,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=0; Immune response to vaccination in people with psychotic disorders relative to healthy controls: prospective study of SARS-CoV-2 vaccination.
pubmed_discovery_38360682,38360682,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026; score=0; A novel peptide PDHK1-241aa encoded by circPDHK1 promotes ccRCC progression via interacting with PPP1CA to inhibit AKT dephosphorylation and activate the AKT-mTOR signaling pathway.
pubmed_discovery_38360008,38360008,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; RNA therapeutics history and future perspectives.
pubmed_discovery_38360007,38360007,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; Application of data science and bioinformatics in RNA therapeutics.
pubmed_discovery_38360005,38360005,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=0; Types of RNA therapeutics.
pubmed_discovery_38360003,38360003,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; RNA therapeutics for the treatment of blood disorders.
pubmed_discovery_38360001,38360001,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; RNA therapeutics for disorders of excretory system.
pubmed_discovery_38359999,38359999,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; RNA therapeutics in cancer treatment.
pubmed_discovery_38359998,38359998,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; RNA therapeutics for metabolic disorders.
pubmed_discovery_38359997,38359997,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; RNA therapeutics for neurological disease.
pubmed_discovery_38359996,38359996,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; Advantages and disadvantages of RNA therapeutics.
pubmed_discovery_38359995,38359995,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; The development and technologies of RNA therapeutics.
pubmed_discovery_38359993,38359993,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; An introduction to RNA therapeutics and their potentials.
pubmed_discovery_38358893,38358893,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"oligo_nonclinical_safety_2020_2026; score=0; Clinical, immunohistochemical, and genetic characterization of splice-altering biallelic DES variants: Therapeutic implications."
pubmed_discovery_38358853,38358853,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_toxicity_safety_2024_2026; score=0; Engineering Logic DNA Nanoprobes on Live Cell Membranes for Simultaneously Monitoring Extracellular pH and Precise Drug Delivery.
pubmed_discovery_38355725,38355725,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; Innate and adaptive immune cell interaction drives inflammasome activation and hepatocyte apoptosis in murine liver injury from immune checkpoint inhibitors.
pubmed_discovery_38355577,38355577,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026; score=0; Tubulointerstitial nephritis antigen-like 1 from cancer-associated fibroblasts contribute to the progression of diffuse-type gastric cancers through the interaction with integrin β1.
pubmed_discovery_38355558,38355558,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"oligo_sequence_dependent_toxicity_2020_2026; score=0; Biporous silica nanostructure-induced nanovortex in microfluidics for nucleic acid enrichment, isolation, and PCR-free detection."
pubmed_discovery_38353742,38353742,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; Long noncoding RNA XIST inhibition promotes Leydig cell apoptosis by acting as a competing endogenous RNA for microRNA-145a-5p that targets SIRT1 in late-onset hypogonadism.
pubmed_discovery_38353513,38353513,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026; score=0; An alternative strategy to increasing influenza virus replication for vaccine production in chicken embryo fibroblast (DF-1) cells by inhibiting interferon alpha and beta using peptide-conjugated phosphorodiamidate morpholino oligomers.
